surprising , implications regarding these questions , which we now discuss . rosat observations of diffuse x - ray emission have established that galaxy groups that are dominated by early - type galaxies often contain diffuse , hot intragroup gas ( mulchaey 2000 , and references therein ) . based on the observed relation between intragroup gas temperature and velocity dispersion @xmath146 in x - ray bright groups ( @xmath195 ) and the fact that spiral - rich groups have lower velocity dispersions than elliptical - rich groups , mulchaey et al . ( 1996 ) have hypothesized that spiral
that 4 - 5 of the 10 galaxies have indications of spiral structure ( sw3 , se1 , se8 , se6 , and possibly se4 ) . however , the remaining galaxies could be early - type s0 galaxies , and therefore the early - type fraction might be comparable to groups that show diffuse x - ray emission ( see , e.g , figure 7 in zabludoff & mulchaey 1998 ) . the ne3 , se13 , and se5 galaxies , which morphologically appear to be early - type galaxies , have colours and magnitudes consistent with the ``
more uncertain ( due to the larger uncertainties in the galaxy redshifts ) . this velocity dispersion is comparable to those observed in elliptical - rich galaxy groups ( e.g. zabludoff & mulchaey 1998 ) , which is interesting because elliptical - rich groups often show diffuse x - ray emission ( mulchaey & zabludoff 1998 ) indicative of hot gas in the intragroup medium . however , we will show in [ sec : discussion ] that the available information suggests that this group is predominantly composed of late - type spiral and s0 galaxies . spiral - rich
galaxies , which morphologically appear to be early - type galaxies , have colours and magnitudes consistent with the `` red sequence '' colour - magnitude relation observed in clusters ( e.g. , bower , lucey , & ellis 1992 ; mcintosh et al . 2005 ) ; these galaxies are likely s0s ( the other 7 galaxies have blue colours characteristic of late types ) . the velocity dispersion of the group at @xmath75 = , albeit uncertain , is more comparable to those of elliptical - dominated groups than spiral - rich groups ( mulchaey et al .
information suggests that this group is predominantly composed of late - type spiral and s0 galaxies . spiral - rich groups are much fainter in x - rays but could still contain hot intragroup gas if the gas is somewhat cooler ( @xmath131 k ) or has a much lower density than that found in elliptical - rich groups ( mulchaey 2000 ) . however , we argue that most of the gas in the complex at @xmath132 is unlikely to be hot , collisionally ionised gas for several reasons : first , the h@xmath4roman1 lines in the complex are

Question: ""What is the early-type fraction of the sample galaxies and how does it compare to groups with diffuse x-ray emission, as suggested in Zabludoff & Mulchaey (1998)?"" The early-type fraction of the sample galaxies, as suggested in the text, might be comparable to groups that show diffuse x-ray emission. However, the available information suggests that this group is predominantly composed of late-type spiral and s0 galaxies, which are typically not early-type galaxies. Therefore, the early-type fraction could be lower than initially suggested in Zabludoff & Mulchaey (1998)."
"Answer ONLY using the provided context. If not in context, say 'I don't know.'

Context:
the laser frequency . for a hot atomic vapor , for instance , the non - linear refractive index can be written as @xcite : @xmath2 where @xmath3 is the doppler width , @xmath4 is the vapor temperature , @xmath5 is the boltzmann constant , @xmath6 is the light wavenumber , @xmath7 is the atomic mass and @xmath8 is the laser frequency detuning relative to the atomic transition . for red detuning frequencies ( @xmath9 ) , @xmath10 is negative while for blue detuning ( @xmath11 ) , @xmath10 is positive . the power transmitted through the aperture is thus
atomic non - linearly generated laser locking signal . + the third order susceptibility term of an induced atomic vapor polarization by a laser beam results on a non - linear refractive index term , proportional to the laser intensity . the total refractive index of the vapor can thus be written as @xmath1 and the radial intensity gradient of a gaussian - profile beam will induce a radial refractive index gradient in the medium . this index gradient will in turn act as a lens for the gaussian beam , which will therefore suffer ( self)-focusing or ( self)-defocusing
while for blue detuning ( @xmath11 ) , @xmath10 is positive . the power transmitted through the aperture is thus modulated when the frequency is scanned around _ an atomic transition _ , resulting in a dispersive - like lineshape with _ doppler width_. + in our technique , the nonlinear medium is a resonant atomic vapor , placed in the laser beam path past a converging lens to enhance nonlinear effects with higher light intensity radial gradients . our experimental setup is sketched in fig . [ setup ] . a 852 nm cw tunable semiconductor laser beam is
